score,genres,type,episodes,duration,rating,popularity,favorites,scored_by
8.34,Drama,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,2143,229.5,31709.0
8.34,Action,R - 17+ (violence & profanity),4.0,38.0,R - 17+ (violence & profanity),5647,113.0,4712.0
8.34,Action,PG-13 - Teens 13 or older,28.5,20.0,PG-13 - Teens 13 or older,4946,229.5,9613.0
8.33,Action,R+ - Mild Nudity,6.0,1.0,R+ - Mild Nudity,2584,229.5,33425.0
8.33,Drama,R - 17+ (violence & profanity),13.0,26.0,R - 17+ (violence & profanity),127,229.5,37650.25
8.33,Drama,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,1060,229.5,37650.25
8.33,Action,R - 17+ (violence & profanity),22.0,23.0,R - 17+ (violence & profanity),64,229.5,37650.25
8.33,Slice of Life,PG-13 - Teens 13 or older,11.0,22.0,PG-13 - Teens 13 or older,468,229.5,37650.25
8.33,Comedy,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,698,229.5,37650.25
8.33,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,5220,93.0,12060.0
8.33,Slice of Life,PG-13 - Teens 13 or older,1.0,22.0,PG-13 - Teens 13 or older,2497,115.0,37517.0
8.32,Adventure,PG-13 - Teens 13 or older,11.0,23.0,PG-13 - Teens 13 or older,742,229.5,37650.25
8.32,Action,R - 17+ (violence & profanity),13.0,24.0,R - 17+ (violence & profanity),213,229.5,37650.25
8.32,Sports,PG-13 - Teens 13 or older,25.0,23.0,PG-13 - Teens 13 or older,1046,229.5,37650.25
8.32,Fantasy,PG - Children,1.0,3.0,PG - Children,4278,228.0,20044.0
8.32,Drama,PG-13 - Teens 13 or older,28.5,25.0,PG-13 - Teens 13 or older,2217,229.5,26116.0
8.32,Mystery,R - 17+ (violence & profanity),15.0,25.0,R - 17+ (violence & profanity),94,229.5,37650.25
8.32,Action,R - 17+ (violence & profanity),24.0,23.0,R - 17+ (violence & profanity),43,229.5,37650.25
8.32,Action,R - 17+ (violence & profanity),11.0,23.0,R - 17+ (violence & profanity),224,229.5,37650.25
8.31,Action,PG-13 - Teens 13 or older,28.5,25.0,PG-13 - Teens 13 or older,8778,131.0,1273.0
8.31,Comedy,PG-13 - Teens 13 or older,2.0,1.0,PG-13 - Teens 13 or older,2946,229.5,3466.0
8.31,Drama,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1998,229.5,33707.0
8.31,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),542,229.5,37650.25
8.31,Drama,R - 17+ (violence & profanity),12.0,25.0,R - 17+ (violence & profanity),5562,63.0,6409.0
8.31,Boys Love,PG-13 - Teens 13 or older,1.0,51.0,PG-13 - Teens 13 or older,3281,229.5,16749.0
8.31,Slice of Life,PG-13 - Teens 13 or older,2.0,23.0,PG-13 - Teens 13 or older,3345,64.0,22960.0
8.31,Action,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,1948,229.5,37650.25
8.31,unknown,PG-13 - Teens 13 or older,1.0,4.0,PG-13 - Teens 13 or older,4339,190.0,18705.0
8.31,Sports,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,2895,229.5,37650.25
8.31,Adventure,PG-13 - Teens 13 or older,28.5,23.0,PG-13 - Teens 13 or older,3228,229.5,18208.0
8.31,Sci-Fi,G - All Ages,1.0,6.0,G - All Ages,791,229.5,37650.25
8.31,Action,PG-13 - Teens 13 or older,8.0,23.0,PG-13 - Teens 13 or older,1822,229.5,37650.25
8.31,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,240,229.5,37650.25
8.31,Comedy,R+ - Mild Nudity,24.0,23.0,R+ - Mild Nudity,266,229.5,37650.25
8.31,Drama,R - 17+ (violence & profanity),12.0,25.0,R - 17+ (violence & profanity),4808,136.0,8761.0
8.3,Action,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,426,229.5,37650.25
8.3,Action,R - 17+ (violence & profanity),28.5,25.0,R - 17+ (violence & profanity),1774,229.5,37650.25
8.3,Drama,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,2376,229.5,22024.0
8.3,Adventure,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,469,229.5,37650.25
8.3,Adventure,G - All Ages,1.0,1.0,G - All Ages,4342,229.5,10203.0
8.3,Slice of Life,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,422,229.5,37650.25
8.3,Sports,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,1703,229.5,37650.25
8.3,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,421,229.5,37650.25
8.3,Action,R - 17+ (violence & profanity),12.0,49.0,R - 17+ (violence & profanity),405,229.5,37650.25
8.3,Mystery,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),29,229.5,37650.25
8.3,Action,PG-13 - Teens 13 or older,26.0,21.0,PG-13 - Teens 13 or older,7783,135.0,2582.0
8.3,Boys Love,PG-13 - Teens 13 or older,11.0,22.0,PG-13 - Teens 13 or older,386,229.5,37650.25
8.29,Comedy,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,530,229.5,37650.25
8.29,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,621,229.5,37650.25
8.29,Sports,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,261,229.5,37650.25
8.29,unknown,PG-13 - Teens 13 or older,4.0,27.0,PG-13 - Teens 13 or older,1613,229.5,37650.25
8.29,Drama,PG-13 - Teens 13 or older,12.0,22.0,PG-13 - Teens 13 or older,620,229.5,37650.25
8.29,Adventure,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,2537,229.5,37650.25
8.29,Drama,R - 17+ (violence & profanity),26.0,25.0,R - 17+ (violence & profanity),716,229.5,37650.25
8.29,Drama,PG-13 - Teens 13 or older,11.0,22.0,PG-13 - Teens 13 or older,70,229.5,37650.25
8.28,Action,PG-13 - Teens 13 or older,25.0,23.0,PG-13 - Teens 13 or older,1537,229.5,31549.0
8.28,Romance,PG-13 - Teens 13 or older,25.0,23.0,PG-13 - Teens 13 or older,1226,229.5,37650.25
8.28,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),216,229.5,37650.25
8.28,Sports,PG-13 - Teens 13 or older,2.0,28.0,PG-13 - Teens 13 or older,3855,102.0,21404.0
8.28,Drama,R - 17+ (violence & profanity),4.0,25.0,R - 17+ (violence & profanity),4450,109.0,13877.0
8.28,Award Winning,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,840,229.5,37650.25
8.28,Adventure,R - 17+ (violence & profanity),13.0,24.0,R - 17+ (violence & profanity),770,229.5,37650.25
8.28,Adventure,PG - Children,1.0,1.0,PG - Children,5325,166.0,12447.0
8.28,Action,PG-13 - Teens 13 or older,1.0,11.0,PG-13 - Teens 13 or older,3504,53.0,20147.0
8.28,Action,PG-13 - Teens 13 or older,28.5,25.0,PG-13 - Teens 13 or older,466,229.5,37650.25
8.28,Action,PG-13 - Teens 13 or older,28.5,23.0,PG-13 - Teens 13 or older,16,229.5,37650.25
8.28,Mystery,R - 17+ (violence & profanity),13.0,23.0,R - 17+ (violence & profanity),956,229.5,37650.25
8.27,Sports,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,2294,229.5,37650.25
8.27,Comedy,PG-13 - Teens 13 or older,11.0,24.0,PG-13 - Teens 13 or older,1650,229.5,37650.25
8.27,Slice of Life,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,457,229.5,37650.25
8.27,Boys Love,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,916,229.5,37650.25
8.27,Award Winning,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,528,229.5,37650.25
8.27,Adventure,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,49,229.5,37650.25
8.27,Adventure,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,571,229.5,37650.25
8.27,Action,R - 17+ (violence & profanity),13.0,27.0,R - 17+ (violence & profanity),81,229.5,37650.25
8.27,Adventure,G - All Ages,28.5,24.0,G - All Ages,4321,229.5,12985.0
8.27,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,337,229.5,37650.25
8.27,Award Winning,G - All Ages,1.0,45.0,G - All Ages,231,229.5,37650.25
8.27,Award Winning,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,156,229.5,37650.25
8.26,Adventure,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,1437,229.5,19566.0
8.26,Sci-Fi,PG-13 - Teens 13 or older,1.0,24.0,PG-13 - Teens 13 or older,939,229.5,37650.25
8.26,Comedy,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,1451,229.5,37650.25
8.26,Suspense,R - 17+ (violence & profanity),26.0,23.0,R - 17+ (violence & profanity),683,229.5,37650.25
8.26,Action,R - 17+ (violence & profanity),20.0,23.0,R - 17+ (violence & profanity),286,229.5,37650.25
8.26,Action,R - 17+ (violence & profanity),3.0,24.0,R - 17+ (violence & profanity),2251,229.5,37650.25
8.26,Adventure,PG - Children,1.0,2.0,PG - Children,465,229.5,37650.25
8.25,Action,R - 17+ (violence & profanity),11.0,23.0,R - 17+ (violence & profanity),1009,229.5,37650.25
8.25,Action,R - 17+ (violence & profanity),24.0,24.0,R - 17+ (violence & profanity),107,229.5,37650.25
8.25,Drama,R - 17+ (violence & profanity),25.0,22.0,R - 17+ (violence & profanity),256,229.5,37650.25
8.25,Action,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),743,229.5,37650.25
8.25,Action,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,7214,108.0,4234.0
8.25,Action,PG-13 - Teens 13 or older,14.0,23.0,PG-13 - Teens 13 or older,1848,229.5,37650.25
8.25,Comedy,PG-13 - Teens 13 or older,23.0,22.0,PG-13 - Teens 13 or older,799,229.5,37650.25
8.25,Adventure,PG-13 - Teens 13 or older,10.0,23.0,PG-13 - Teens 13 or older,76,229.5,37650.25
8.25,Adventure,G - All Ages,1.0,1.0,G - All Ages,142,229.5,37650.25
8.25,Action,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),1221,229.5,37650.25
8.25,Award Winning,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,980,229.5,37650.25
8.25,Sports,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1671,229.5,37650.25
8.25,Action,PG-13 - Teens 13 or older,14.0,23.0,PG-13 - Teens 13 or older,1642,229.5,37650.25
8.24,Action,PG-13 - Teens 13 or older,28.5,20.0,PG-13 - Teens 13 or older,11604,26.0,853.0
8.24,Drama,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,5223,229.5,3244.0
8.24,Drama,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,4278,229.5,13998.0
8.24,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),1184,229.5,37650.25
8.24,Sports,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,2292,89.0,37650.25
8.24,Suspense,R - 17+ (violence & profanity),26.0,24.0,R - 17+ (violence & profanity),1266,229.5,37650.25
8.24,Slice of Life,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,2505,207.0,37650.25
8.24,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1294,229.5,37650.25
8.24,Action,PG-13 - Teens 13 or older,25.0,23.0,PG-13 - Teens 13 or older,293,229.5,37650.25
8.24,Sports,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1970,222.0,37650.25
8.24,Adventure,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,4153,64.0,15710.0
8.24,Drama,R - 17+ (violence & profanity),25.0,26.0,R - 17+ (violence & profanity),23,229.5,37650.25
8.23,Action,PG-13 - Teens 13 or older,21.0,23.0,PG-13 - Teens 13 or older,4176,144.0,5830.0
8.23,Action,PG-13 - Teens 13 or older,2.0,20.0,PG-13 - Teens 13 or older,8558,128.0,2131.0
8.23,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,681,229.5,37650.25
8.23,Adventure,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),345,229.5,37650.25
8.23,Action,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),872,229.5,37650.25
8.23,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,561,229.5,37650.25
8.23,Fantasy,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,560,229.5,37650.25
8.23,Action,R - 17+ (violence & profanity),25.0,24.0,R - 17+ (violence & profanity),1636,229.5,37650.25
8.23,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,230,229.5,37650.25
8.23,Drama,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,50,229.5,37650.25
8.23,Adventure,G - All Ages,1.0,1.0,G - All Ages,369,229.5,37650.25
8.23,Action,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,165,229.5,37650.25
8.23,Slice of Life,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,399,229.5,37650.25
8.23,Drama,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,4710,229.5,8364.0
8.22,Award Winning,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1634,229.5,37650.25
8.22,Award Winning,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,1297,229.5,37650.25
8.22,Comedy,PG-13 - Teens 13 or older,11.0,22.0,PG-13 - Teens 13 or older,1825,229.5,37650.25
8.22,Action,PG-13 - Teens 13 or older,10.0,16.0,PG-13 - Teens 13 or older,2432,229.5,37650.25
8.22,Drama,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,1242,229.5,37650.25
8.22,Drama,G - All Ages,1.0,1.0,G - All Ages,655,229.5,37650.25
8.22,Award Winning,PG-13 - Teens 13 or older,28.5,23.0,PG-13 - Teens 13 or older,1123,229.5,37650.25
8.22,Action,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,260,229.5,37650.25
8.22,Adventure,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,685,229.5,37650.25
8.21,Romance,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,918,229.5,37650.25
8.21,Action,R - 17+ (violence & profanity),10.0,16.0,R - 17+ (violence & profanity),4250,193.0,15337.0
8.21,Adventure,R - 17+ (violence & profanity),13.0,23.0,R - 17+ (violence & profanity),428,229.5,37650.25
8.21,Action,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,1103,229.5,37650.25
8.21,Adventure,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,233,229.5,37650.25
8.21,Drama,PG-13 - Teens 13 or older,25.0,23.0,PG-13 - Teens 13 or older,212,229.5,37650.25
8.21,Sports,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,2742,229.5,37650.25
8.21,Award Winning,R+ - Mild Nudity,1.0,2.0,R+ - Mild Nudity,1054,229.5,37650.25
8.21,Award Winning,PG - Children,1.0,1.0,PG - Children,1955,229.5,37650.25
8.2,Action,PG-13 - Teens 13 or older,3.0,27.0,PG-13 - Teens 13 or older,2092,229.5,37650.25
8.2,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),335,229.5,37650.25
8.2,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,2961,77.0,35044.0
8.2,Comedy,PG-13 - Teens 13 or older,1.0,47.0,PG-13 - Teens 13 or older,1117,229.5,37650.25
8.2,Comedy,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,143,229.5,37650.25
8.2,Action,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,889,229.5,37650.25
8.2,Suspense,PG-13 - Teens 13 or older,2.0,4.0,PG-13 - Teens 13 or older,6308,229.0,1791.0
8.2,Drama,PG-13 - Teens 13 or older,4.0,23.0,PG-13 - Teens 13 or older,584,229.5,37650.25
8.2,Sports,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,211,229.5,37650.25
8.2,Comedy,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,1654,229.5,37650.25
8.2,Sports,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,2156,229.5,37650.25
8.2,Sports,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,264,229.5,37650.25
8.2,Action,R - 17+ (violence & profanity),23.0,23.0,R - 17+ (violence & profanity),312,229.5,37650.25
8.2,Comedy,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,1129,229.5,37650.25
8.2,Action,PG-13 - Teens 13 or older,25.0,25.0,PG-13 - Teens 13 or older,220,229.5,37650.25
8.2,Boys Love,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,1211,229.5,37650.25
8.19,Action,PG-13 - Teens 13 or older,26.0,23.0,PG-13 - Teens 13 or older,10218,55.0,1279.0
8.19,Action,R - 17+ (violence & profanity),1.0,54.0,R - 17+ (violence & profanity),2344,229.5,37650.25
8.19,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,472,229.5,37650.25
8.19,Comedy,PG-13 - Teens 13 or older,28.5,5.0,PG-13 - Teens 13 or older,4612,229.5,9987.0
8.19,Comedy,R+ - Mild Nudity,28.5,25.0,R+ - Mild Nudity,2599,229.5,20096.0
8.19,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,2877,76.0,33312.0
8.19,Action,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,3691,229.5,14992.0
8.19,Action,PG-13 - Teens 13 or older,28.5,24.0,PG-13 - Teens 13 or older,114,229.5,37650.25
8.19,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,563,229.5,37650.25
8.19,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1250,229.5,37650.25
8.19,Action,R - 17+ (violence & profanity),11.0,28.0,R - 17+ (violence & profanity),186,229.5,37650.25
8.19,Romance,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,87,229.5,37650.25
8.19,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),860,229.5,37650.25
8.18,Sports,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,2244,106.0,37650.25
8.18,Comedy,R+ - Mild Nudity,1.0,1.0,R+ - Mild Nudity,1805,229.5,37650.25
8.18,Action,PG-13 - Teens 13 or older,1.0,2.0,PG-13 - Teens 13 or older,2064,229.5,37650.25
8.18,Drama,PG-13 - Teens 13 or older,25.0,22.0,PG-13 - Teens 13 or older,499,229.5,37650.25
8.18,Award Winning,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,294,229.5,37650.25
8.18,Action,R - 17+ (violence & profanity),12.0,28.0,R - 17+ (violence & profanity),141,229.5,37650.25
8.18,Action,G - All Ages,1.0,1.0,G - All Ages,3568,100.0,24669.0
8.18,Sci-Fi,R - 17+ (violence & profanity),13.0,24.0,R - 17+ (violence & profanity),1232,229.5,37650.25
8.18,Comedy,PG - Children,1.0,1.0,PG - Children,4537,133.0,16064.0
8.18,Sports,PG-13 - Teens 13 or older,26.0,24.0,PG-13 - Teens 13 or older,2824,198.0,37650.25
8.18,Drama,PG-13 - Teens 13 or older,2.0,34.0,PG-13 - Teens 13 or older,2735,190.0,33425.0
8.18,Drama,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,2093,229.5,37650.25
8.18,Sports,PG-13 - Teens 13 or older,26.0,25.0,PG-13 - Teens 13 or older,2677,229.5,37650.25
8.18,Comedy,PG-13 - Teens 13 or older,6.0,20.0,PG-13 - Teens 13 or older,3417,229.5,13778.0
8.18,Action,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,1113,229.5,37650.25
8.18,Action,PG-13 - Teens 13 or older,8.0,23.0,PG-13 - Teens 13 or older,1549,229.5,37650.25
8.18,Slice of Life,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,1247,229.5,37650.25
8.18,Sports,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,729,229.5,37650.25
8.17,Drama,R - 17+ (violence & profanity),4.0,25.0,R - 17+ (violence & profanity),4499,57.0,13967.0
8.17,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),206,229.5,37650.25
8.17,Drama,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,204,229.5,37650.25
8.17,Adventure,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),1739,229.5,37650.25
8.17,unknown,PG-13 - Teens 13 or older,1.0,48.0,PG-13 - Teens 13 or older,4211,118.0,13847.0
8.17,Comedy,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,1482,229.5,37650.25
8.17,Comedy,PG-13 - Teens 13 or older,25.0,24.0,PG-13 - Teens 13 or older,359,229.5,37650.25
8.17,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,3413,229.5,20606.0
8.17,Action,R - 17+ (violence & profanity),12.0,23.0,R - 17+ (violence & profanity),438,229.5,37650.25
8.17,Mystery,R - 17+ (violence & profanity),11.0,23.0,R - 17+ (violence & profanity),524,229.5,37650.25
8.17,Slice of Life,PG-13 - Teens 13 or older,10.0,26.0,PG-13 - Teens 13 or older,1464,229.5,37650.25
8.17,Action,PG-13 - Teens 13 or older,24.0,27.0,PG-13 - Teens 13 or older,1275,229.5,37650.25
8.17,Adventure,PG-13 - Teens 13 or older,2.0,24.0,PG-13 - Teens 13 or older,704,229.5,37650.25
8.17,Adventure,PG - Children,28.5,25.0,PG - Children,531,229.5,37650.25
8.16,Drama,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,3610,165.0,6417.0
8.16,Comedy,PG-13 - Teens 13 or older,1.0,12.0,PG-13 - Teens 13 or older,2794,196.0,34758.0
8.16,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1462,229.5,37650.25
8.16,Comedy,PG-13 - Teens 13 or older,2.0,1.0,PG-13 - Teens 13 or older,3100,229.5,17909.0
8.16,Fantasy,G - All Ages,26.0,24.0,G - All Ages,2508,229.5,30956.0
8.16,Comedy,PG-13 - Teens 13 or older,26.0,23.0,PG-13 - Teens 13 or older,133,229.5,37650.25
8.16,Horror,R - 17+ (violence & profanity),24.0,24.0,R - 17+ (violence & profanity),486,229.5,37650.25
8.16,Sports,PG-13 - Teens 13 or older,24.0,24.0,PG-13 - Teens 13 or older,1121,229.5,37650.25
8.16,Action,PG-13 - Teens 13 or older,28.5,19.0,PG-13 - Teens 13 or older,7608,95.0,2289.0
8.16,Slice of Life,PG-13 - Teens 13 or older,1.0,51.0,PG-13 - Teens 13 or older,3805,109.0,12556.0
8.16,Action,R+ - Mild Nudity,1.0,2.0,R+ - Mild Nudity,209,229.5,37650.25
8.16,Romance,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,135,229.5,37650.25
8.15,Action,R - 17+ (violence & profanity),1.0,1.0,R - 17+ (violence & profanity),3732,178.0,6065.0
8.15,Comedy,PG-13 - Teens 13 or older,12.0,24.0,PG-13 - Teens 13 or older,1026,229.5,37650.25
8.15,Romance,PG-13 - Teens 13 or older,13.0,23.0,PG-13 - Teens 13 or older,664,229.5,37650.25
8.15,Action,R - 17+ (violence & profanity),25.0,24.0,R - 17+ (violence & profanity),1065,229.5,37650.25
8.15,Action,PG-13 - Teens 13 or older,1.0,1.0,PG-13 - Teens 13 or older,1931,229.5,37650.25
8.15,Action,R - 17+ (violence & profanity),1.0,2.0,R - 17+ (violence & profanity),501,229.5,37650.25
8.15,Adventure,PG-13 - Teens 13 or older,11.0,24.0,PG-13 - Teens 13 or older,453,229.5,37650.25
8.15,Slice of Life,PG-13 - Teens 13 or older,1.0,22.0,PG-13 - Teens 13 or older,4742,33.0,11176.0
8.15,Adventure,PG-13 - Teens 13 or older,11.0,24.0,PG-13 - Teens 13 or older,144,229.5,37650.25
8.15,Action,PG-13 - Teens 13 or older,13.0,24.0,PG-13 - Teens 13 or older,437,229.5,37650.25
8.14,Comedy,PG-13 - Teens 13 or older,12.0,23.0,PG-13 - Teens 13 or older,3041,229.5,21978.0
